"USECODE","FUELTYPE","AREASQ","STORYHEIGHT"
"101","Oil",2975,2
"101","Electric",4336,2
"101","Oil",3358,2
"101","Oil",3092,2
"101","Oil",2797,2
"101","Oil",2116,1
"104","Electric",3602,2
"101","Electric",2290,2
"101","Oil",2420,2
"101","Electric",4414,1.75
"101","Oil",2192,2
"101","Oil",3531,2
"101","Oil",2628,2
"101","Electric",2272,2
"101","Electric",2034,2
"101","Gas",2560,2
"101","Electric",2076,2
"101","Electric",2582,2
"101","Oil",3275,1.75
"101","Oil",2872,2
"101","Oil",2448,2
"101","Electric",2308,2
"101","Oil",3848,1.75
"101","Oil",2814,2
"101","Oil",3413,2
"101","Gas",1994,2
"101","Gas",3027,1.75
"101","Oil",3082,1.75
"101","Oil",2135,1.75
"101","Oil",1414,1.5
"101","Electric",3116,2
"101","Oil",2336,1
"101","Electric",3172,2
"101","Oil",1288,1
"101","Oil",1764,2
"101","Electric",998,1.5
"101","Gas",4222,2
"101","Oil",2189,1.75
"101","Oil",1774,2
"101","Oil",2090,1.75
"101","Electric",2132,2
"101","Oil",1356,1
"101","Electric",2524,1
"101","Gas",1392,1
"101","Oil",2200,1.75
"010","Oil",2324,2
"101","Oil",2858,2
"101","Gas",1632,2
"101","Oil",2136,2
"101","Oil",2090,2
"101","Oil",1805,1.75
"101","Oil",2474,1.75
"101","Oil",1469,1.75
"101","Oil",2752,2
"101","Oil",3736,2
"101","Oil",3065,2
"101","Oil",2388,2
"101","Oil",2420,2
"101","Oil",3153,2
"101","Oil",3025,2
"101","Oil",2148,1
"101","Oil",2244,2
"101","Oil",1392,1
"101","Oil",1344,1
"101","Oil",2816,1
"101","Oil",1824,1
"101","Oil",1728,1
"101","Oil",1908,2
"101","Oil",2316,2
"101","Oil",1288,1
"101","Oil",1908,2
"101","Oil",2227,1
"101","Oil",2046,2
"101","Electric",1392,1
"101","Oil",1961,2
"101","Oil",2532,2
"103","Oil",924,1
"101","Oil",2603,2
"101","Oil",2693,2
"101","Oil",2912,2
"101","Oil",2424,2
"101","Oil",2180,2
"101","Oil",2232,2
"101","Electric",2158,2
"101","Oil",2516,2
"101","Electric",2376,2
"101","Oil",2566,2
"101","Oil",1632,2
"101","Oil",2402,2
"101","Oil",1752,1
"101","Gas",2593,1.75
"101","Oil",2648,2
"101","Oil",2400,2
"101","Gas",4568,2
"101","Oil",4199,2
"101","Oil",3125,2
"101","Oil",2507,2
"101","Oil",2119,1.75
"101","Electric",2464,2
"101","Oil",2000,2
"101","Oil",3266,2
"101","Oil",2320,2
"101","Oil",3254,2
"101","Oil",2618,2
"101","Oil",2492,2
"101","Oil",3306,2
"101","Oil",2772,2
"101","Oil",2426,2
"101","Oil",3732,2
"101","Oil",3269,1.75
"101","Oil",2464,2
"101","Oil",2642,2
"101","Gas",2954,2
"101","Oil",2254,2
"101","Oil",2806,1.75
"101","Oil",2214,2
"101","Oil",2736,2
"101","Gas",2688,2
"101","Oil",2542,1.75
"101","Oil",2095,1.75
"101","Oil",2422,2
"101","Oil",2298,1.75
"101","Gas",3302,2
"101","Oil",2092,2
"101","Oil",2192,2
"101","Oil",3388,2
"101","Oil",3136,2
"101","Oil",1854,1.75
"101","Oil",2089,1
"101","Oil",2842,2
"101","Electric",2048,1.5
"101","Oil",1954,1.75
"101","Oil",3189,2
"101","Oil",2064,1.75
"101","Oil",2824,2
"101","Oil",2416,2
"101","Oil",1872,1
"101","Oil",5125,2
"101","Oil",3168,2
"101","Oil",2848,1
"104","Oil",2592,1.75
"101","Oil",1800,1
"101","Oil",3006,2
"101","Oil",3144,2
"101","Electric",1160,1.75
"101","Oil",2120,2
"101","Oil",2260,2
"101","Oil",2231,1
"101","Oil",2284,2
"101","Oil",3143,2
"101","Oil",2624,2
"101","Oil",2448,2
"101","Oil",2273,2
"101","Electric",2072,2
"101","Oil",2828,2
"101","Oil",2400,2
"101","Electric",2448,2
"101","Oil",2608,2
"101","Gas",2256,2
"101","Electric",2936,2
"101","Oil",2331,1.75
"101","Electric",2180,2
"101","Oil",2316,2
"101","Oil",1612,1
"101","Oil",996,1
"101","Oil",2200,2
"101","Oil",2128,2
"101","Oil",1704,2
"101","Gas",2480,2
"101","Electric",3400,2
"101","Oil",2152,2
"101","Oil",2814,2
"101","Gas",2253,2
"101","Gas",3080,2
"101","Gas",1212,1.75
"101","Oil",750,1
"101","Electric",2764,2
"101","Electric",1653,2
"101","Electric",1928,2
"101","Coal or Wood",2919,1.75
"101","Oil",1555,1.75
"101","Oil",2516,1
"101","Oil",2516,2
"101","Electric",2452,2
"101","Oil",2016,2
"101","Oil",2506,2
"101","Gas",2203,2
"101","Oil",1828,2
"101","Oil",1794,2
"101","Oil",2282,2
"101","Oil",1623,1
"101","Oil",1728,2
"101","Oil",1143,1
"101","Oil",2466,2
"101","Electric",1502,1.75
"101","Oil",2640,2
"101","Oil",2152,2
"101","Oil",2378,1.75
"101","Oil",2460,2
"101","Oil",2288,2
"101","Oil",2846,2
"101","Electric",2574,2
"101","Oil",2236,2
"101","Oil",2305,2
"101","Oil",2487,1.75
"101","Oil",2600,2
"101","Oil",2358,2
"101","Oil",2216,2
"101","Oil",2203,1.75
"101","Electric",2424,1.5
"101","Oil",2388,1.75
"101","Oil",2446,2
"101","Oil",2102,1.75
"109","Gas",1260,1
"109","Oil",962,1
"101","Gas",2321,1.75
"101","Oil",2100,2
"101","Oil",3851,1.75
"101","Oil",2074,2
"101","Oil",1942,2
"101","Oil",1870,2
"101","Oil",1132,1
"101","Electric",1632,2
"101","Oil",1232,1
"101","Oil",1421,2
"101","Electric",1178,1
"101","Electric",2914,1.75
"101","Oil",1164,1
"101","Oil",1170,1
"104","Oil",1946,2
"101","Oil",3020,2
"101","Electric",2128,2
"101","Oil",2204,2
"101","Oil",2064,2
"101","Oil",1782,1.75
"101","Gas",2893,2
"101","Oil",2280,2
"101","Gas",3811,2.5
"101","Oil",2898,2
"101","Oil",1768,2
"101","Oil",3482,1.75
"101","Oil",1442,1
"101","Oil",2448,2
"101","Oil",2712,2
"101","Oil",2341,1.75
"101","Gas",2304,1.75
"101","Gas",2720,1.5
"010","Oil",4390,2
"101","Oil",2076,2
"101","Oil",1856,2
"101","Oil",2544,2
"101","Oil",2014,1.75
"101","Oil",1728,2
"101","Oil",1872,2
"101","Oil",2016,2
"101","Oil",3383,2
"101","Oil",2040,2
"101","Oil",2728,2
"101","Oil",1828,2
"101","Oil",1828,2
"101","Oil",1828,2
"101","Oil",2602,1
"101","Oil",1944,2
"101","Oil",2534,2
"101","Oil",1828,2
"101","Oil",2284,2
"101","Oil",1829,1.75
"101","Oil",2436,2
"101","Oil",2406,2
"101","Oil",2396,2
"101","Oil",1911,2
"101","Oil",2570,2
"101","Oil",2004,1.75
"101","Oil",2663,1.75
"101","Oil",1676,1.75
"101","Oil",1992,2
"101","Oil",2568,2
"101","Oil",2714,2
"101","Oil",2120,2
"101","Oil",2274,2
"101","Oil",2442,2
"101","Oil",2741,2
"101","Oil",3033,2
"101","Oil",2725,2.5
"101","Oil",2226,2
"101","Oil",1919,2
"101","Oil",2479,2
"101","Oil",1640,1.75
"101","Oil",1475,2
"101","Oil",1814,2
"101","Oil",2352,2
"101","Oil",2683,2
"101","Oil",2978,2
"101","Oil",2036,2
"101","Oil",1928,2
"101","Oil",2093,1.75
"101","Oil",2228,1.75
"101","Oil",2344,1.5
"101","Oil",1920,2
"101","Oil",2108,2
"101","Oil",1406,2
"101","Oil",2896,2
"101","Oil",2220,1
"101","Oil",4116,2
"101","Gas",4244,2
"013","Oil",2594,2
"101","Oil",2527,2
"101","Oil",2779,2
"101","Oil",2576,1.75
"101","Oil",2540,2
"101","Oil",2416,2
"101","Oil",1040,1
"101","Oil",3266,2
"101","Oil",3050,2
"101","Oil",2938,2
"104","Oil",4368,2
"101","Oil",3069,2
"101","Gas",2596,2
"101","Oil",2566,2
"101","Oil",1240,1
"101","Oil",3234,2
"101","Oil",2016,2
"101","Oil",3280,2
"101","Oil",1724,1
"101","Gas",2940,2
"101","Oil",2192,2
"101","Oil",2760,2
"101","Electric",2178,2
"101","Gas",2528,2
"101","Oil",2466,2
"101","Oil",1783,1.75
"101","Oil",1488,2
"101","Oil",1568,2
"101","Gas",2040,2
"101","Gas",2676,2
"101","Oil",1997,2
"101","Oil",1288,1
"101","Oil",2136,2
"101","Oil",1772,2
"101","Oil",1666,2
"101","Oil",2206,2
"101","Oil",2100,2
"101","Oil",2304,2
"101","Oil",1779,1.75
"101","Oil",1695,1
"104","Oil",2870,2
"101","Oil",1803,2
"101","Oil",1901,1.75
"101","Oil",1989,1.75
"101","Oil",1060,1
"101","Oil",3055,2
"101","Oil",2904,2.5
"101","Oil",2907,2
"101","Oil",3085,2
"101","Oil",2685,2
"101","Oil",3636,2.75
"101","Oil",2080,2
"101","Oil",1990,2.5
"101","Oil",1440,1
"101","Oil",2352,1
"105","Oil",4436,1.75
"101","Electric",1685,1.75
"101","Gas",3362,2
"101","Gas",2078,1
"104","Electric",1380,1
"101","Oil",1296,1
"101","Gas",1718,1
"101","Gas",1136,1.75
"101","Gas",1620,2
"101","Oil",672,1
"101","Gas",406,1
"101","Oil",1454,1.75
"101","Gas",3056,2
"101","Oil",1184,1
"101","Oil",2472,1
"101","Oil",1768,2
"101","Oil",2112,1
"101","Oil",1792,2
"101","Oil",2352,2
"101","Oil",1128,2
"101","Oil",1724,1.75
"101","Oil",1632,2
"101","Oil",1824,2
"101","Electric",1220,1
"101","Oil",2603,1
"101","Oil",1776,2
"101","Oil",2088,1.75
"101","Oil",988,1
"101","Oil",1664,1.5
"101","Oil",856,1
"101","Oil",1300,1
"101","Oil",1613,1.75
"101","Gas",1636,1
"101","Gas",944,1
"101","Oil",1552,2
"101","Oil",1032,1
"101","Oil",1875,1
"104","Oil",2800,2
"101","Oil",944,1
"101","Oil",1762,1.75
"101","Gas",1731,1.75
"101","Gas",1518,1
"101","Oil",1591,1.75
"101","Gas",2684,1.75
"101","Gas",1687,1.75
"101","Gas",1469,1.75
"101","Gas",2314,2
"101","Oil",952,1
"101","Oil",849,1
"101","Gas",2718,1.75
"101","Oil",1981,2
"010","Oil",1201,1.75
"101","Oil",1439,1.5
"101","Oil",1382,1.75
"101","Oil",1666,2
"101","Oil",1632,2
"101","Oil",2002,2
"101","Oil",1728,2
"101","Oil",2324,1.75
"101","Oil",3124,2
"101","Oil",2090,2
"101","Oil",1802,2
"101","Oil",2585,2
"101","Oil",2410,2
"101","Oil",2252,2
"101","Oil",3333,2
"101","Oil",3059,2
"101","Oil",2588,2
"101","Oil",1898,2
"101","Oil",3400,1.75
"101","Oil",2090,2
"101","Oil",2030,2
"101","Oil",2136,2
"101","Oil",2616,2
"101","Electric",1638,1
"101","Oil",2136,2
"101","Oil",2253,1.75
"101","Oil",2870,2
"101","Oil",2596,2
"101","Oil",2100,2
"101","Oil",1470,2
"101","Oil",2588,2
"101","Gas",2157,2
"101","Oil",2326,2
"101","Oil",3524,2
"101","Oil",1818,2
"101","Oil",2310,2
"101","Oil",2225,2
"101","Oil",3438,2
"101","Oil",2150,2
"101","Oil",1872,2
"101","Oil",1296,2
"101","Oil",2136,2
"101","Oil",1802,2
"101","Oil",3318,2
"101","Oil",2192,2
"101","Oil",3105,2
"101","Oil",2928,2
"101","Oil",2496,2
"101","Oil",1802,2
"101","Gas",1914,2
"101","Oil",3808,1.75
"101","Oil",2090,2
"101","Oil",2056,2
"101","Oil",2352,2
"101","Oil",1622,1.75
"101","Oil",2452,2
"101","Oil",3202,1.75
"101","Gas",2955,1.75
"101","Gas",1932,2
"101","Oil",2614,2
"101","Oil",1976,2
"101","Oil",1660,2
"101","Oil",2696,2
"010","Oil",1920,1.5
"101","Oil",2296,1
"101","Oil",3272,2
"101","Electric",1378,1
"101","Electric",2244,2
"101","Oil",3998,2
"104","Oil",1722,2
"101","Oil",1091,1
"101","Oil",1284,1
"101","Oil",2668,2
"104","Gas",2815,2
"101","Oil",1344,2
"101","Gas",1568,2
"104","Oil",2280,2
"104","Oil",2206,2
"101","Oil",1497,1.75
"101","Oil",1972,1.75
"101","Oil",2429,1.75
"101","Oil",2706,2
"101","Oil",2624,2
"101","Oil",2877,2
"101","Oil",3530,2
"101","Oil",2944,2
"101","Oil",3204,2.5
"101","Oil",2838,2
"101","Oil",3444,2
"101","Oil",4273,2
"101","Oil",3515,2
"101","Oil",2746,2
"101","Oil",2696,2
"109","Oil",1080,1.75
"109","Oil",774,1
"101","Oil",1327,1.75
"101","Gas",1546,1.75
"101","Oil",1808,1.75
"101","Gas",1292,1
"101","Oil",2648,1.75
"101","Gas",2149,2
"101","Oil",1999,1.75
"101","Oil",1175,1
"101","Gas",1728,1.75
"101","Oil",1764,2
"101","Oil",4708,2
"101","Coal or Wood",3919,1.75
"101","Gas",1188,1
"101","Gas",2160,2
"101","Gas",2095,1.75
"101","Oil",2010,1.75
"101","Electric",432,1
"101","Oil",1915,1.75
"101","Oil",1344,1.5
"101","Oil",1523,1.5
"101","Gas",1381,1
"101","Oil",1362,1
"101","Gas",2200,2
"101","Oil",1264,1
"101","Oil",1796,1
"101","Oil",1188,1.75
"101","Oil",1128,1
"101","Oil",1320,2
"104","Oil",2153,2
"101","Oil",2759,2
"101","Oil",1680,2
"101","Oil",2157,2
"101","Electric",2592,2
"101","Oil",2270,1.75
"101","Oil",1489,1.75
"101","Oil",2692,1
"101","Electric",2066,1
"101","Oil",1176,1
"101","Oil",2604,1.75
"101","Oil",2240,2
"101","Oil",1892,2
"101","Oil",1666,2
"101","Oil",1632,2
"101","Gas",1960,1.75
"101","Oil",2160,1.75
"101","Oil",1440,1.75
"010","Oil",2758,1.75
"101","Oil",1267,1.75
"101","Oil",869,1
"101","Oil",1264,1
"101","Oil",2612,2
"101","Oil",1571,1.75
"101","Oil",2560,2
"101","Oil",1778,1.75
"101","Oil",1536,1
"101","Oil",2315,1.75
"101","Oil",2581,2
"101","Oil",2095,1.75
"101","Gas",1288,1
"101","Oil",2400,2
"101","Oil",1263,1.5
"101","Oil",2724,1.75
"101","Oil",3636,1.75
"101","Oil",3919,1.75
"101","Oil",2516,1.75
"101","Oil",2031,1.75
"101","Gas",2092,2
"101","Oil",1680,2
"101","Oil",2764,1
"101","Oil",1990,2
"101","Oil",2699,1.75
"101","Oil",1870,2
"101","Gas",2480,2
"101","Oil",1469,1.75
"101","Oil",1152,1
"101","Gas",2736,2
"101","Coal or Wood",1238,1
"101","Gas",925,1
"101","Gas",2286,1
"101","Gas",1043,1
"101","Oil",864,1
"101","Oil",1626,1.75
"101","Oil",1240,2
"010","Gas",984,1
"010","Oil",924,1
"101","Oil",1132,1
"101","Oil",672,1
"031","Oil",1112,1
"101","Oil",2232,1
"101","Gas",2528,2
"101","Oil",2670,2
"101","Oil",1098,1
"101","Oil",2617,2.5
"101","Oil",1872,2
"101","Gas",3316,1
"101","Oil",1404,1.75
"101","Oil",2158,2
"101","Oil",1595,1.5
"101","Oil",1110,1
"101","Gas",3996,2
"101","Oil",1272,1.75
"101","Oil",3412,1.5
"101","Oil",4124,2
"010","Oil",842,1.75
"010","Oil",1542,2
"101","Gas",3164,2
"101","Gas",3347,2
"101","Oil",2294,2
"101","Oil",2172,2
"101","Gas",1372,1
"101","Oil",2504,2
"101","Gas",3559,2
"101","Oil",2222,1.75
"101","Oil",1632,2
"101","Oil",1733,1.5
"101","Gas",2051,1
"101","Gas",1568,2
"101","Oil",2247,2
"101","Oil",1563,2
"101","Oil",1280,2
"101","Oil",3331,1.75
"101","Gas",2419,2
"101","Electric",2774,1.75
"101","Oil",2308,1.75
"101","Oil",1468,1.75
"101","Oil",840,1
"101","Oil",1094,1
"101","Gas",1455,1.75
"101","Gas",1329,1.75
"101","Gas",1768,2
"101","Oil",2728,2
"101","Oil",1404,1
"101","Oil",1344,1
"101","Oil",2805,2
"101","Oil",2485,2
"101","Oil",1560,1
"109","Gas",686,1
"109","Oil",1115,1
"101","Gas",1460,1.75
"101","Oil",1424,1.5
"101","Oil",1702,1
"010","Oil",1968,2
"104","Oil",1700,2
"101","Oil",1027,1
"101","Oil",1212,1
"101","Gas",1627,1
"101","Oil",1752,1
"101","Gas",3780,2
"101","Gas",1056,1
"101","Oil",3293,2
"104","Oil",3672,2
"101","Gas",1402,1.75
"101","Gas",2467,1.75
"101","Oil",2424,1.75
"101","Gas",2592,2
"101","Gas",2349,2
"101","Gas",1518,2
"101","Oil",2072,1
"104","Oil",3980,2
"101","Oil",1092,2
"111","Oil",3774,2
"105","Oil",4042,2.75
"101","Gas",2348,1.75
"111","Gas",7775,2.75
"101","Oil",2822,2
"101","Gas",2628,1.75
"101","Oil",1908,2
"031","Oil",4961,2
"101","Oil",3694,3
"101","Gas",8076,2
"104","Gas",2267,2
"104","Gas",2664,2
"101","Oil",2385,2
"101","Gas",2869,1.5
"101","Oil",806,1
"101","Gas",1685,1.75
"101","Oil",4554,1.75
"101","Oil",2203,2
"101","Gas",3015,2
"101","Gas",2056,1.75
"101","Oil",2772,1.5
"101","Oil",1722,1
"101","Oil",1389,1.75
"101","Gas",820,1
"101","Oil",600,1
"101","Oil",798,1
"101","Oil",1364,1
"101","Gas",960,1
"101","Oil",1648,1
"101","Oil",1008,1
"101","Oil",1080,1
"101","Gas",3795,NA
"010","Oil",2440,2
"104","Oil",2288,2
"101","Oil",1590,2
"101","Oil",2830,2
"010","Oil",2688,2
"101","Oil",2608,2
"101","Oil",1346,1.75
"101","Oil",2806,2
"010","Oil",4068,2
"101","Oil",2796,2
"101","Gas",7122,2
"101","Oil",1572,1
"101","Oil",1420,1
"101","Oil",1196,1
"101","Oil",1930,2
"101","Electric",1632,2
"101","Oil",2952,2
"101","Oil",2082,2
"101","Gas",1366,1.75
"031","Gas",4436,2
"101","Oil",3700,2
"010","Oil",5605,2
"101","Gas",1264,1
"101","Oil",1990,2
"013","Oil",3424,2
"101","Gas",1560,2
"101","Gas",1819,1.75
"101","Oil",2762,2
"101","Oil",2082,2
"101","Gas",2142,1
"101","Gas",2800,2
"101","Oil",4036,2
"010","Gas",2672,1.75
"101","Oil",2427,1.75
"101","Oil",2242,2
"010","Oil",2880,2
"101","Coal or Wood",1666,1.75
"101","Gas",1289,1.75
"101","Gas",2268,1.75
"101","Oil",1575,1.75
"101","Oil",3608,2
"101","Oil",2062,2
"101","Oil",936,1.5
"104","Gas",1556,2
"101","Gas",2226,1.5
"101","Oil",2220,2.5
"104","Gas",2211,2
"101","Gas",2044,2
"101","Gas",1280,1
"101","Oil",1176,1
"101","Gas",3026,2
"101","Gas",1780,2
"013","Oil",2172,2
"101","Oil",2214,1.75
"101","Gas",2434,2
"101","Oil",1685,1.75
"101","Gas",2312,1
"101","Oil",1188,1
"101","Oil",1488,1
"101","Oil",1670,1.5
"101","Oil",1563,1.75
"101","Gas",3545,2
"101","Oil",3059,2
"101","Oil",1306,1.5
"104","Gas",4524,1.75
"101","Oil",1604,2
"101","Oil",2177,2
"101","Gas",864,1
"101","Oil",1196,1
"103","Oil",1402,1
"101","Oil",3155,2
"101","Oil",2784,2
"101","Oil",2816,2
"101","Oil",4274,2
"101","Gas",1872,1.5
"111","Oil",4409,2.75
"101","Oil",2541,1.75
"101","Oil",2314,1.75
"101","Gas",2180,2
"101","Oil",1615,2
"103","Oil",1044,1
"101","Gas",3201,2
"101","Oil",3376,2
"101","Oil",2244,2
"101","Oil",1081,1
"101","Gas",1783,1.75
"101","Oil",2102,1.75
"101","Gas",4730,1
"101","Oil",1764,1
"101","Oil",1300,1
"101","Oil",2346,2
"101","Gas",2367,1.75
"104","Oil",2573,1.5
"101","Oil",1144,1
"101","Oil",1536,2
"101","Oil",1901,1.75
"101","Gas",1204,1
"101","Gas",2472,2
"101","Electric",3496,1
"101","Gas",1829,1
"101","Oil",2897,1.75
"104","Gas",3764,2
"101","Gas",2673,1.75
"101","Oil",2348,1.75
"101","Oil",1943,2
"101","Gas",1422,2
"101","Oil",1288,1
"101","Oil",1406,1
"101","Electric",1308,1
"101","Gas",1029,1
"101","Oil",2550,1
"010","Oil",2225,1.75
"010","Oil",794,1
"101","Oil",6802,2
"101","Oil",2184,1.75
"101","Oil",1968,1.75
"101","Oil",4034,2
"101","Oil",2160,1.75
"101","Gas",2020,2
"101","Gas",1346,1
"101","Oil",4143,2
"101","Oil",1685,1.75
"101","Oil",3541,2
"101","Oil",4731,2
"101","Oil",2432,2
"101","Oil",2408,2
"101","Oil",2432,2
"101","Oil",2336,2
"101","Oil",2472,2
"101","Oil",3328,2
"101","Oil",2480,2
"101","Oil",2568,2
"101","Oil",2768,2
"101","Oil",2919,2
"101","Oil",3121,2
"101","Oil",2412,2
"101","Oil",2212,2
"101","Oil",2065,2
"101","Oil",2528,2
"101","Oil",2600,2
"101","Oil",1924,2
"101","Oil",3079,2
"101","Oil",2024,1
"101","Oil",3056,2
"101","Oil",4131,2
"101","Oil",1469,1.75
"101","Oil",3494,2
"101","Oil",3630,2.5
"101","Oil",3070,2
"101","Oil",4161,2.75
"101","Oil",3209,1.75
"101","Oil",2771,2
"101","Oil",3621,2
"101","Oil",4253,2
"101","Oil",3841,1.75
"104","Oil",3675,1
"101","Oil",2483,2
"101","Oil",2678,2
"010","Oil",1472,2
"101","Oil",2272,2
"101","Oil",2444,2
"101","Oil",2226,2
"101","Oil",2472,2
"101","Oil",2381,2
"101","Oil",2295,2
"101","Oil",2539,2
"101","Oil",2860,2
"101","Oil",2831,2
"101","Oil",2702,2
"101","Oil",1976,2
"101","Gas",2493,2
"101","Oil",2552,2
"101","Oil",2312,2
"101","Gas",3616,2
"101","Oil",2312,2
"101","Gas",2510,2
"101","Oil",2066,1
"101","Oil",2452,2
"101","Gas",2080,2
"101","Oil",2522,2
"101","Gas",2850,1
"101","Gas",2850,2
"101","Gas",1943,2.5
"101","Oil",1720,2
"101","Oil",1776,2
"010","Oil",2561,1.75
"101","Oil",3154,2
"101","Gas",4964,2
"101","Gas",3194,2
"109","Coal or Wood",1528,1
"109","Gas",0,1
"109","Oil",3408,2
"101","Oil",2501,1.75
"101","Oil",2016,2
"101","Oil",1814,1.75
"101","Oil",1915,1
"101","Oil",2407,1
"101","Oil",4320,1
"101","Gas",11317,2
"101","Oil",1800,2
"101","Oil",2037,1.75
"101","Oil",1685,1.75
"101","Oil",1092,1
"101","Oil",1134,1
"101","Oil",1348,2
"101","Oil",1296,1
"101","Gas",2957,2
"101","Oil",2496,2
"101","Oil",1644,1
"101","Oil",1196,1
"101","Oil",1368,1
"101","Oil",1304,1
"101","Oil",1092,1
"101","Electric",2482,1.5
"101","Oil",2028,2
"101","Oil",1395,1.75
"101","Oil",2142,2
"101","Oil",1626,1
"101","Oil",2256,1.5
"101","Oil",1138,1
"101","Oil",2456,2
"101","Oil",960,1
"101","Oil",3018,2
"101","Oil",1260,1
"101","Oil",1718,2
"101","Oil",1902,1.75
"101","Oil",2009,1.75
"101","Oil",2000,2
"101","Oil",1800,2
"101","Oil",1870,2
"101","Oil",1988,2
"101","Oil",1560,1
"101","Oil",3126,1.75
"101","Oil",2781,2
"101","Oil",2352,2
"101","Oil",2848,2
"101","Oil",1988,2
"101","Oil",2926,2
"101","Oil",2802,2
"104","Oil",2604,2
"101","Oil",1908,1.75
"101","Oil",2292,2
"101","Oil",2576,2
"101","Oil",2036,2
"101","Oil",1992,2
"101","Oil",2036,2
"101","Oil",2092,2
"101","Oil",2988,2
"101","Oil",2820,2
"101","Oil",1988,2
"101","Oil",2748,2
"101","Oil",2993,2
"101","Gas",2790,2
"101","Oil",3200,2
"101","Oil",3164,2
"101","Oil",2584,2
"101","Oil",5132,2
"101","Oil",2036,2
"101","Oil",4340,2
"101","Oil",1992,2
"101","Oil",1400,1
"101","Electric",2281,2
"101","Oil",1278,1
"101","Oil",1417,2
"101","Gas",2445,2
"101","Oil",1364,1
"101","Oil",899,1.5
"101","Oil",1760,1.5
"101","Oil",1662,1.75
"101","Oil",1040,1
"101","Electric",1404,1
"101","Oil",2240,1
"101","Oil",1963,1
"101","Oil",1208,1
"101","Oil",2660,1
"109","Oil",2716,2
"109","Oil",1104,1
"101","Oil",1267,1
"101","Oil",1956,2
"101","Oil",2356,2
"101","Oil",1976,2
"101","Oil",1868,1
"101","Oil",1909,1.75
"101","Oil",2485,2
"101","Oil",2622,2
"101","Oil",1528,1
"101","Oil",1568,2
"101","Oil",1666,2
"101","Oil",1272,1
"101","Oil",1712,1
"101","Oil",2592,2
"101","Oil",5603,2
"101","Oil",1976,2
"010","Oil",1854,2
"010","Oil",1344,1
"104","Oil",2769,1.5
"101","Oil",1868,2
"101","Coal or Wood",510,1
"101","Oil",3523,2
"101","Oil",2230,2
"101","Oil",1374,1.75
"104","Oil",3500,2
"101","Oil",1296,1
"101","Electric",1580,1
"101","Oil",2712,2
"101","Oil",2122,1
"101","Oil",3230,1.75
"101","Gas",2213,1.75
"101","Oil",5203,2.5
"101","Gas",4254,2
"101","Oil",3376,2
"101","Oil",4288,2
"101","Oil",3987,2
"101","Oil",2973,2.75
"101","Oil",2794,2
"101","Oil",3876,2
"101","Oil",3072,1.75
"101","Oil",2667,1
"101","Oil",3046,1.75
"010","Gas",2119,1.75
"010","Oil",470,1
"101","Gas",2064,2
"101","Oil",6322,2
"101","Oil",3296,2
"101","Gas",1940,1
"101","Oil",3085,2
"101","Oil",2973,2
"101","Oil",3038,2
"101","Oil",3660,2
"101","Oil",4825,1.75
"101","Oil",4519,2
"101","Gas",4930,2.75
"101","Gas",3694,2
"101","Oil",3281,2
"101","Oil",3492,2
"101","Oil",4799,2
"101","Oil",3577,2
"101","Oil",3396,2
"101","Oil",3135,2
"101","Oil",3148,2
"101","Oil",2622,2
"101","Oil",2890,2
"101","Oil",3652,2
"101","Oil",2783,2.5
"101","Oil",2812,2.5
"101","Oil",3700,2
"101","Oil",3580,2
"101","Oil",3004,2
"101","Oil",4096,2
"101","Oil",3204,1.75
"101","Oil",4675,2
"101","Oil",3343,2
"101","Oil",4378,2
"101","Oil",4188,2
"101","Oil",2762,2
"101","Oil",3339,2
"101","Oil",3089,2
"101","Oil",3616,2
"101","Oil",3675,2
"101","Oil",3275,2
"101","Oil",3239,2
"101","Oil",3669,2
"101","Oil",2979,2
"101","Oil",4180,2
"101","Oil",3028,2
"101","Oil",3945,2
"101","Oil",3235,2
"101","Oil",2714,2
"101","Oil",3066,2
"101","Oil",2036,2
"101","Oil",2416,2
"101","Oil",1908,2
"101","Oil",2416,2
"101","Oil",2584,2
"101","Oil",2832,2
"101","Oil",2036,2
"101","Oil",2944,2
"101","Oil",1632,2
"101","Oil",1632,2
"101","Oil",1149,1.75
"101","Oil",2704,2
"101","Oil",1760,2
"101","Oil",2010,2
"101","Oil",1752,2
"101","Oil",2650,1.75
"101","Oil",2168,2
"101","Oil",1632,2
"101","Oil",1862,2
"101","Oil",1551,1
"101","Oil",2928,2
"101","Oil",2530,1.75
"101","Oil",2202,2
"101","Oil",1632,2
"101","Oil",1632,2
"101","Oil",2250,2
"101","Oil",1884,2
"101","Oil",2236,2
"101","Oil",2016,2
"101","Oil",1632,2
"101","Oil",2370,2
"101","Oil",1632,2
"101","Oil",1708,2
"101","Oil",1992,2
"101","Oil",2044,2
"101","Oil",2268,1.75
"101","Gas",2978,2
"101","Oil",2160,2
"101","Oil",1940,2
"101","Oil",1200,1
"101","Oil",2016,2
"101","Oil",1940,2
"101","Gas",1922,1.5
"101","Oil",971,1
"101","Gas",1092,1
"101","Gas",1891,1.5
"101","Gas",1244,1
"101","Gas",1816,2
"101","Gas",1229,1.5
"101","Gas",1328,1
"104","Gas",1908,2
"104","Gas",2994,2
"101","Gas",1463,1.75
"101","Gas",1440,2
"101","Gas",1694,1.75
"111","Oil",4842,2
"101","Oil",1410,1.75
"111","Oil",3350,2
